Source Family, Source Genus, Source Subfam, Target Family, Target Genus, Target Subfam, Target Lat, Target Long, Target wals code, wals values ++

"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-13.9166666667,-171.833333333,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,7,,5,,1,1,,,,3,1,3,6,,2,,2,,,9,2,3,3,2,,4,2,1,1,,,5,2,,,,,,1,,,,,,,,,,4,5,3,7,2,2,2,,2,2,2,6,3,1,,1,,,,,3,1,2,1,4,4,4,,,1,,1,1,1,,,2,3,4,,,,2,2,,,,1,1,1,1,2,3,,,5,,,,,1,2,,,,,,,,,,,,,,,2,1,,,,1,4,4,16,3,,,,,,,,,,,,,,,,,,5,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","South Halmahera - West New Guinea","Eastern Malayo-Polynesian",0,127.5,tab,3,2,3,2,2,1,1,2,1,2,,1,3,1,6,8,1,1,1,1,,,,,,,,,1,,1,3,1,1,1,8,3,4,,5,5,5,,5,,,2,6,2,1,,2,1,1,9,,5,,3,2,,,,,4,,8,,1,,,,,1,5,2,,2,2,2,3,1,1,4,5,1,2,,1,2,1,2,1,2,2,2,1,,1,,,,,3,6,2,1,4,4,4,1,1,4,1,2,2,1,2,,1,3,4,5,4,1,2,2,1,7,3,6,,,,,,,,2,1,1,1,1,,,,1,,,,,,,,,,,,,2,2,,,,4,1,4,4,6,,4,,,,4,8,7,1,,,,,,,,,,,,,,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-17.6666666667,-149.583333333,tah,,,,,,,,,,,,,,,1,5,2,5,,,,,,,,,,,1,,,,,,,7,,,,,2,,,,,,,,,,,,,,9,2,6,,,,,,,,,,,2,,1,1,2,3,5,4,4,,,,,,,,,,,3,,2,2,,2,3,2,1,3,1,,1,,,,,2,3,2,1,4,4,4,,,,,,,,,,,,,,,,2,2,,,4,1,2,3,1,2,,,,,,,,,1,1,3,,,,,,,,,,2,,,,,1,,,,1,4,4,9,3,,,,,,,,,,,,,,,,,,1,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-21.6666666667,165.75,tin,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,1,,,,,,7,3,5,,1,4,,,,3,,,6,,,,2,1,1,9,2,4,,,,2,,,,,,,,1,,,,,5,5,2,,,,3,,,,,,,7,4,3,2,6,2,2,1,2,1,1,,1,,,,,1,4,2,1,4,4,3,,,2,4,2,2,1,1,,1,,,,,,,4,,,,1,2,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,1,4,4,16,3,,13,13,,,4,1,7,4,,,,,,,,,17,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Sulawesi",,-5.5,123.5,tuk,3,2,3,1,1,1,3,2,1,2,,1,1,1,6,8,1,1,1,1,7,3,2,4,4,2,5,2,5,1,1,3,1,1,1,9,,4,3,2,4,3,,3,3,1,1,6,3,,1,2,1,1,9,,3,1,2,1,4,2,1,2,6,2,4,,1,2,4,1,4,1,2,4,4,2,2,1,3,1,1,1,5,1,4,,2,2,,2,2,2,2,2,7,,3,3,,,,,2,3,1,4,5,4,4,4,2,2,5,2,2,2,2,1,3,4,3,3,3,2,,1,7,,1,,1,1,2,,4,4,3,2,2,1,1,,,,1,,,,,1,1,1,1,,,,,2,1,,,,1,4,4,12,3,,,,,,,,,,,,,,,,,,4,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Yapese",,9.5833333333,138.166666667,yap,3,3,3,2,2,1,6,2,,,,1,2,1,1,3,7,4,1,5,,,,,,,,,1,,,,,,,7,,,,1,1,,,,,,,6,,2,,3,,,9,,,,2,,2,,,,,,,,,,,,,5,5,2,,,,,,,,,,,3,,2,2,,2,2,2,2,1,1,,1,,,,,1,6,3,1,4,4,4,,,2,,3,3,1,,,2,,,,,1,2,2,,,,6,,,,,1,,,,,,,,1,2,,,,,,,,,,,,,,,,1,,,,1,4,4,9,3,,,,,,,,,,,,,,,,,,1,,1,6,4,
"Niger-Congo","Kwa",,"Niger-Congo","Bantoid","Benue-Congo",-30,30,zul,4,2,5,3,1,1,5,4,,2,,1,2,2,6,8,1,1,1,2,1,5,1,3,1,2,5,2,6,2,1,2,5,3,3,1,6,4,1,5,5,3,,3,,,5,2,1,,2,2,1,1,2,,6,,1,2,,2,1,1,6,2,,2,2,1,2,1,3,1,1,4,1,2,1,2,2,1,1,4,5,1,2,,1,2,,2,2,2,6,,1,,1,,,,,,2,2,1,4,4,4,1,1,2,2,5,2,2,2,2,1,3,4,3,1,2,2,1,3,3,1,1,4,3,2,1,2,4,,1,3,3,3,,2,2,,1,,,,,1,2,1,1,3,,,,,15,,7,,2,2,4,20,,,15,,,12,4,4,6,4,,,,,,,,,,,,,,
"Niger-Congo","Kwa",,"Niger-Congo","Northern Atlantic","Atlantic",15.25,-16,wlf,4,3,3,2,2,1,1,2,,2,,1,3,1,,,,,1,1,,,,,,,,,1,2,,,,,,6,,4,,1,1,,,,,,,,,,1,,,,9,,6,,,,2,,,,,,,2,2,2,1,2,3,5,1,2,1,,2,1,2,,,,,,2,,1,2,1,2,2,2,2,1,1,,1,,,,,2,1,1,1,4,4,4,,,,4,,,,2,,,,,3,3,,,4,,,1,1,,1,1,1,2,,,1,,,,,,,,,,,,,,,,,3,,,,,8,,,,1,2,4,16,3,,13,7,,,4,1,2,4,,,,,,,,,,,,,,
"Niger-Congo","Kwa",,"Niger-Congo","Bantoid","Benue-Congo",-6.5,39,swa,4,2,4,4,2,1,1,2,1,2,,1,1,1,6,8,1,,1,5,1,5,1,3,1,2,5,2,5,1,1,2,5,3,3,1,6,4,3,2,,3,,3,2,1,,2,1,2,2,2,1,1,5,2,7,2,1,,2,2,1,1,,2,2,2,,2,1,1,3,1,1,4,1,2,1,2,2,1,1,4,2,1,2,,1,2,,2,2,2,2,2,1,,1,,,,,,1,2,1,4,4,4,1,1,2,2,5,2,2,2,2,1,3,4,3,2,2,2,1,3,3,1,1,4,3,2,1,2,4,5,,,,,1,1,2,,1,,,,,1,2,1,1,1,,,,2,3,,,,2,4,4,20,,,5,,,,4,2,7,4,,,,,,,,,,,,,,
"Niger-Congo","Kwa",,"Niger-Congo","Ubangi","Adamawa-Ubangi",5,18,san,4,3,3,4,2,1,3,2,3,1,,1,1,2,,,,,1,3,1,5,6,1,4,2,5,2,6,,1,3,1,1,1,1,,4,1,1,,3,,1,,,1,6,2,2,,2,1,1,9,1,,,,,4,2,1,1,,,2,2,1,2,4,2,4,5,5,1,3,,2,3,2,1,1,4,5,1,2,,1,2,1,2,2,1,2,2,1,,1,,,,,2,2,2,1,4,4,3,1,1,1,2,1,1,1,1,1,2,3,4,8,5,,,2,1,7,,1,4,,,,,4,,1,,1,1,,,,,1,,,,,1,2,1,2,1,,,,,2,,,,4,1,4,4,6,,4,,,,4,8,7,1,,,,,,,,,,,,,,
"Niger-Congo","Kwa",,"Niger-Congo","Adamawa","Adamawa-Ubangi",9,11.6666666667,mum,3,2,3,4,2,1,3,2,,,,1,2,3,,,,,1,3,,,,,,,,,1,,,,,,,7,,,,1,2,,,,,,,6,,,,2,,,9,,,,,,4,,,,,,,,,,,,,3,5,1,3,,,,,,,,,,2,,1,2,,2,3,2,2,2,1,,1,,,,,,2,2,,4,4,4,,,1,4,1,1,1,,,2,,,,,,,2,,,,1,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,15,,2,,1,1,4,19,6,,15,,,2,4,5,7,2,,,,,,,,,,,,,,
